1.665636748075485229e-01
5.912633419036865234e+00
4.810971736907958984e+00
1.459001779556274414e+00
1.351287364959716797e-01
6.040802001953125000e-01
6.162663698196411133e-01
2.697333693504333496e-01
2.025940269231796265e-01
2.831703126430511475e-01
2.252607792615890503e-01
1.498150378465652466e-01
2.069116830825805664e-01
2.268870919942855835e-01
1.855131238698959351e-01
1.872988492250442505e-01
2.301624417304992676e-01
2.153332084417343140e-01
1.914654821157455444e-01
2.066718190908432007e-01
2.171637415885925293e-01
1.959997564554214478e-01
1.729436218738555908e-01
1.743752658367156982e-01
1.723954975605010986e-01
1.473645716905593872e-01
1.353185772895812988e-01
1.371738761663436890e-01
1.270252615213394165e-01
1.165885254740715027e-01
1.245690807700157166e-01
1.210129633545875549e-01
1.171225160360336304e-01
1.263280361890792847e-01
1.222052797675132751e-01
1.189459562301635742e-01
1.230301856994628906e-01
1.161528527736663818e-01
1.178975924849510193e-01
1.160523667931556702e-01
1.085271909832954407e-01
1.091313958168029785e-01
1.047755554318428040e-01
1.044308766722679138e-01
1.057798787951469421e-01
1.023432984948158264e-01
1.043231263756752014e-01
1.049543917179107666e-01
1.076072156429290771e-01
1.078962087631225586e-01
